序号,相对时间(s),R（Ω）,X（Ω）,时间
1253,136.3,17053.5,-2535.5,2026/01/29 23:55:14
1254,136.41,17061.5,-2538.75,2026/01/29 23:55:14
1255,136.51,17093.3,-2541.68,2026/01/29 23:55:14
1256,136.62,17113.7,-2540.84,2026/01/29 23:55:14
1257,136.73,17114.8,-2542.06,2026/01/29 23:55:14
1258,136.84,17118.1,-2539.64,2026/01/29 23:55:14
1259,136.95,17113.3,-2541.88,2026/01/29 23:55:14
1260,137.06,17119.4,-2538.85,2026/01/29 23:55:14
1261,137.17,17106.4,-2541.77,2026/01/29 23:55:15
1262,137.28,17099,-2538.61,2026/01/29 23:55:15
1263,137.39,17071.8,-2537.37,2026/01/29 23:55:15
1264,137.49,17065.9,-2534.83,2026/01/29 23:55:15
1265,137.6,17065.7,-2534.92,2026/01/29 23:55:15
1266,137.71,17051.8,-2534.89,2026/01/29 23:55:15
1267,137.82,17077.7,-2537.67,2026/01/29 23:55:15
1268,137.93,17096.7,-2543.05,2026/01/29 23:55:15
1269,138.04,17117.5,-2539.61,2026/01/29 23:55:15
1270,138.15,17111.8,-2543.83,2026/01/29 23:55:16
1271,138.26,17118.3,-2539.93,2026/01/29 23:55:16
1272,138.36,17116.8,-2542,2026/01/29 23:55:16
1273,138.47,17119,-2539.07,2026/01/29 23:55:16
1274,138.58,17114.7,-2540.57,2026/01/29 23:55:16
1275,138.69,17098.3,-2538.09,2026/01/29 23:55:16
1276,138.8,17077.1,-2536.71,2026/01/29 23:55:16
1277,138.91,17067,-2535.02,2026/01/29 23:55:16
1278,139.02,17067.3,-2531.89,2026/01/29 23:55:16
1279,139.13,17057.9,-2538.04,2026/01/29 23:55:16
1280,139.24,17094.7,-2538.16,2026/01/29 23:55:17
1281,139.34,17113.8,-2541.38,2026/01/29 23:55:17
1282,139.45,17118.9,-2540.77,2026/01/29 23:55:17
1283,139.56,17125.1,-2541.64,2026/01/29 23:55:17
1284,139.67,17121.4,-2541.03,2026/01/29 23:55:17
1285,139.78,17127.9,-2539.93,2026/01/29 23:55:17
1286,139.89,17118.1,-2541.65,2026/01/29 23:55:17
1287,140,17111.3,-2539.07,2026/01/29 23:55:17
1288,140.11,17089.3,-2538.26,2026/01/29 23:55:17
1289,140.22,17074.5,-2534.78,2026/01/29 23:55:18
1290,140.32,17069.1,-2532.6,2026/01/29 23:55:18
1291,140.43,17056.7,-2536.61,2026/01/29 23:55:18
1292,140.54,17089.9,-2538.61,2026/01/29 23:55:18
1293,140.65,17109.5,-2541.49,2026/01/29 23:55:18
1294,140.76,17127.2,-2540.5,2026/01/29 23:55:18
1295,140.87,17126,-2540.68,2026/01/29 23:55:18
1296,140.98,17130.7,-2540.65,2026/01/29 23:55:18
1297,141.09,17127.8,-2539.75,2026/01/29 23:55:18
1298,141.2,17127.3,-2539.02,2026/01/29 23:55:19
1299,141.31,17120,-2538.6,2026/01/29 23:55:19
1300,141.41,17098.2,-2538.24,2026/01/29 23:55:19
1301,141.53,17074.3,-2534.51,2026/01/29 23:55:19
1302,141.63,17071.5,-2534.47,2026/01/29 23:55:19
1303,141.74,17068,-2533.29,2026/01/29 23:55:19
1304,141.85,17062,-2537.75,2026/01/29 23:55:19
1305,141.96,17107.3,-2538.27,2026/01/29 23:55:19
1306,142.07,17118.4,-2542.15,2026/01/29 23:55:19
1307,142.18,17128.9,-2540.08,2026/01/29 23:55:20
1308,142.29,17124.9,-2542.13,2026/01/29 23:55:20
1309,142.4,17130.1,-2539.84,2026/01/29 23:55:20
1310,142.51,17129.8,-2540.79,2026/01/29 23:55:20
1311,142.61,17123.8,-2539.79,2026/01/29 23:55:20
1312,142.72,17114,-2539.32,2026/01/29 23:55:20
1313,142.83,17084.3,-2537.67,2026/01/29 23:55:20
1314,142.94,17076.3,-2533.86,2026/01/29 23:55:20
1315,143.05,17076.6,-2536.54,2026/01/29 23:55:20
1316,143.16,17067,-2531.93,2026/01/29 23:55:21
1317,143.27,17079.6,-2539.35,2026/01/29 23:55:21
1318,143.38,17114.9,-2539.39,2026/01/29 23:55:21
1319,143.49,17126,-2540.59,2026/01/29 23:55:21
1320,143.59,17124.6,-2541.56,2026/01/29 23:55:21
1321,143.7,17129.6,-2541.13,2026/01/29 23:55:21
1322,143.81,17126.5,-2541.49,2026/01/29 23:55:21
1323,143.92,17126.7,-2539.1,2026/01/29 23:55:21
1324,144.03,17117,-2539.86,2026/01/29 23:55:21
1325,144.14,17099,-2538.53,2026/01/29 23:55:21
1326,144.25,17079.4,-2536.88,2026/01/29 23:55:22
1327,144.35,17067.9,-2535.9,2026/01/29 23:55:22
1328,144.46,17064.1,-2533.87,2026/01/29 23:55:22
1329,144.57,17096,-2539.87,2026/01/29 23:55:22
1330,144.68,17100.7,-2540.01,2026/01/29 23:55:22
1331,144.79,17095.6,-2540.58,2026/01/29 23:55:22
1332,144.9,17101.3,-2541.2,2026/01/29 23:55:22
1333,145.01,17099,-2540.53,2026/01/29 23:55:22
1334,145.12,17102.3,-2540.33,2026/01/29 23:55:22
1335,145.23,17108.5,-2540.01,2026/01/29 23:55:23
1336,145.33,17106.2,-2539.82,2026/01/29 23:55:23
1337,145.44,17105.3,-2538.35,2026/01/29 23:55:23
1338,145.55,17080.6,-2539.2,2026/01/29 23:55:23
1339,145.66,17075.9,-2533.6,2026/01/29 23:55:23
1340,145.77,17080,-2536.51,2026/01/29 23:55:23
1341,145.88,17067.2,-2531.92,2026/01/29 23:55:23
1342,145.99,17092.2,-2540.02,2026/01/29 23:55:23
1343,146.1,17103.6,-2542.13,2026/01/29 23:55:23
1344,146.2,17129.1,-2540.65,2026/01/29 23:55:24
1345,146.31,17127.5,-2539.48,2026/01/29 23:55:24
1346,146.42,17131.6,-2538.61,2026/01/29 23:55:24
1347,146.53,17128.5,-2540.66,2026/01/29 23:55:24
1348,146.64,17124.9,-2538,2026/01/29 23:55:24
1349,146.75,17113.7,-2539.22,2026/01/29 23:55:24
1350,146.86,17095.8,-2536.85,2026/01/29 23:55:24
1351,146.97,17075.2,-2536.04,2026/01/29 23:55:24
1352,147.08,17078.5,-2535.03,2026/01/29 23:55:24
1353,147.19,17069.4,-2533.8,2026/01/29 23:55:25
1354,147.3,17080,-2538.37,2026/01/29 23:55:25
1355,147.4,17116.2,-2536.85,2026/01/29 23:55:25
1356,147.51,17130.4,-2541.05,2026/01/29 23:55:25
1357,147.62,17135.7,-2538.87,2026/01/29 23:55:25
1358,147.73,17131.4,-2539.22,2026/01/29 23:55:25
1359,147.84,17137.1,-2539.99,2026/01/29 23:55:25
1360,147.95,17135.4,-2539.69,2026/01/29 23:55:25
1361,148.06,17132.3,-2538.7,2026/01/29 23:55:25
1362,148.17,17115.2,-2539.61,2026/01/29 23:55:26
1363,148.28,17092.5,-2537.38,2026/01/29 23:55:26
1364,148.39,17077.8,-2535.67,2026/01/29 23:55:26
1365,148.5,17095,-2535.66,2026/01/29 23:55:26
1366,148.6,17101.3,-2535.43,2026/01/29 23:55:26
1367,148.71,17086.5,-2533.31,2026/01/29 23:55:26
1368,148.82,17081.1,-2534.69,2026/01/29 23:55:26
1369,148.93,17125.4,-2539.84,2026/01/29 23:55:26
1370,149.04,17139.1,-2538.81,2026/01/29 23:55:26
1371,149.15,17144.6,-2541.53,2026/01/29 23:55:27
1372,149.26,17147.7,-2540.01,2026/01/29 23:55:27
1373,149.37,17149.6,-2539.95,2026/01/29 23:55:27
1374,149.48,17148.5,-2541.05,2026/01/29 23:55:27
1375,149.58,17154.1,-2537.78,2026/01/29 23:55:27
1376,149.69,17152.2,-2539.44,2026/01/29 23:55:27
1377,149.8,17150.7,-2539.44,2026/01/29 23:55:27
1378,149.91,17132.9,-2539.15,2026/01/29 23:55:27
1379,150.02,17112,-2538.08,2026/01/29 23:55:27
1380,150.13,17083,-2537.4,2026/01/29 23:55:27
1381,150.24,17085,-2535.79,2026/01/29 23:55:28
1382,150.35,17079.6,-2534.47,2026/01/29 23:55:28
1383,150.46,17073.6,-2536.71,2026/01/29 23:55:28
1384,150.56,17106.6,-2538.39,2026/01/29 23:55:28
1385,150.67,17118.9,-2541.05,2026/01/29 23:55:28
1386,150.78,17122.3,-2539.71,2026/01/29 23:55:28
1387,150.89,17114.9,-2543.12,2026/01/29 23:55:28
1388,151,17119.3,-2539.88,2026/01/29 23:55:28
1389,151.11,17115.6,-2542.71,2026/01/29 23:55:28
1390,151.22,17116,-2540.46,2026/01/29 23:55:29
1391,151.33,17120.1,-2541.65,2026/01/29 23:55:29
1392,151.44,17123.6,-2540.36,2026/01/29 23:55:29
1393,151.55,17123.7,-2539.43,2026/01/29 23:55:29
1394,151.66,17084.7,-2538.2,2026/01/29 23:55:29
1395,151.76,17081.9,-2533.65,2026/01/29 23:55:29
1396,151.87,17077.6,-2534.55,2026/01/29 23:55:29
1397,151.98,17069.8,-2534.58,2026/01/29 23:55:29
1398,152.09,17090.4,-2537.95,2026/01/29 23:55:29
1399,152.2,17124.7,-2539.33,2026/01/29 23:55:30
1400,152.31,17116.5,-2540.59,2026/01/29 23:55:30
1401,152.42,17120.3,-2541.88,2026/01/29 23:55:30
1402,152.53,17120.4,-2540.4,2026/01/29 23:55:30
1403,152.64,17119.6,-2542.66,2026/01/29 23:55:30
1404,152.75,17127.1,-2539.26,2026/01/29 23:55:30
1405,152.85,17125.1,-2541.79,2026/01/29 23:55:30
1406,152.96,17125.5,-2538.85,2026/01/29 23:55:30
1407,153.07,17087.1,-2538.52,2026/01/29 23:55:30
1408,153.18,17088.1,-2536.6,2026/01/29 23:55:31
1409,153.29,17093.7,-2535.74,2026/01/29 23:55:31
1410,153.4,17075.6,-2535.84,2026/01/29 23:55:31
1411,153.51,17117.1,-2539.72,2026/01/29 23:55:31
1412,153.61,17120.1,-2541.75,2026/01/29 23:55:31
1413,153.72,17127,-2539.4,2026/01/29 23:55:31
1414,153.83,17123.6,-2543.22,2026/01/29 23:55:31
1415,153.94,17127.9,-2538.66,2026/01/29 23:55:31
1416,154.05,17127.3,-2541.42,2026/01/29 23:55:31
1417,154.16,17132,-2539.73,2026/01/29 23:55:32
1418,154.27,17130.5,-2539.48,2026/01/29 23:55:32
1419,154.38,17101.2,-2539.2,2026/01/29 23:55:32
1420,154.49,17081.9,-2534.88,2026/01/29 23:55:32
1421,154.59,17087.3,-2536.63,2026/01/29 23:55:32
1422,154.7,17078.1,-2533.71,2026/01/29 23:55:32
1423,154.81,17094.9,-2538.98,2026/01/29 23:55:32
1424,154.92,17129.2,-2539.25,2026/01/29 23:55:32
1425,155.03,17123.8,-2540.6,2026/01/29 23:55:32
1426,155.14,17126.1,-2541.07,2026/01/29 23:55:32
1427,155.25,17125.5,-2540.85,2026/01/29 23:55:33
1428,155.36,17127.7,-2541.92,2026/01/29 23:55:33
1429,155.47,17134.3,-2539.08,2026/01/29 23:55:33
1430,155.58,17130.6,-2541.18,2026/01/29 23:55:33
1431,155.68,17114.3,-2537.68,2026/01/29 23:55:33
1432,155.79,17085.5,-2537.6,2026/01/29 23:55:33
1433,155.9,17086,-2535.98,2026/01/29 23:55:33
1434,156.01,17093.8,-2536.69,2026/01/29 23:55:33
1435,156.12,17091.9,-2535.91,2026/01/29 23:55:33
1436,156.23,17074.2,-2537.57,2026/01/29 23:55:34
1437,156.34,17118.3,-2539.19,2026/01/29 23:55:34
1438,156.45,17132.1,-2539.81,2026/01/29 23:55:34
1439,156.56,17128.5,-2540.64,2026/01/29 23:55:34
1440,156.66,17136.8,-2539.67,2026/01/29 23:55:34
1441,156.77,17128,-2542.41,2026/01/29 23:55:34
1442,156.88,17135.5,-2538.72,2026/01/29 23:55:34
1443,156.99,17138.5,-2541.09,2026/01/29 23:55:34
1444,157.1,17138.2,-2538.64,2026/01/29 23:55:34
1445,157.21,17110.9,-2538.3,2026/01/29 23:55:35
1446,157.32,17082.2,-2536.75,2026/01/29 23:55:35
1447,157.43,17089,-2535.12,2026/01/29 23:55:35
1448,157.53,17079.2,-2537.73,2026/01/29 23:55:35
1449,157.64,17084.1,-2536.77,2026/01/29 23:55:35
1450,157.75,17128.5,-2541.31,2026/01/29 23:55:35
1451,157.86,17128.9,-2540.08,2026/01/29 23:55:35
1452,157.97,17131.4,-2541.1,2026/01/29 23:55:35
1453,158.08,17126.7,-2542.5,2026/01/29 23:55:35
1454,158.19,17131,-2541.09,2026/01/29 23:55:36
1455,158.3,17127.3,-2542.47,2026/01/29 23:55:36
1456,158.41,17139.5,-2539.76,2026/01/29 23:55:36
1457,158.51,17134.7,-2540.19,2026/01/29 23:55:36
1458,158.62,17107.1,-2538.36,2026/01/29 23:55:36
1459,158.73,17080.9,-2537.35,2026/01/29 23:55:36
1460,158.84,17089.1,-2537.1,2026/01/29 23:55:36
1461,158.95,17091.2,-2535.22,2026/01/29 23:55:36
1462,159.06,17073.6,-2539.13,2026/01/29 23:55:36
1463,159.17,17121.7,-2540.08,2026/01/29 23:55:37
1464,159.28,17131,-2541.87,2026/01/29 23:55:37
1465,159.39,17137.6,-2540.35,2026/01/29 23:55:37
1466,159.5,17135.5,-2540,2026/01/29 23:55:37
1467,159.6,17144.2,-2540.02,2026/01/29 23:55:37
1468,159.71,17142.4,-2539.22,2026/01/29 23:55:37
1469,159.82,17141.7,-2541.07,2026/01/29 23:55:37
1470,159.93,17129,-2538.68,2026/01/29 23:55:37
1471,160.04,17105.5,-2540.29,2026/01/29 23:55:37
1472,160.15,17090.2,-2537.87,2026/01/29 23:55:37
1473,160.26,17074.5,-2539.1,2026/01/29 23:55:38
1474,160.36,17086.7,-2539.98,2026/01/29 23:55:38
1475,160.47,17114.5,-2541.89,2026/01/29 23:55:38
1476,160.58,17127.3,-2541.78,2026/01/29 23:55:38
1477,160.69,17128,-2542.59,2026/01/29 23:55:38
1478,160.8,17129.7,-2543.04,2026/01/29 23:55:38
1479,160.91,17130.5,-2542.29,2026/01/29 23:55:38
1480,161.02,17135.6,-2542.07,2026/01/29 23:55:38
1481,161.13,17138.7,-2540.08,2026/01/29 23:55:38
1482,161.24,17127.3,-2542.1,2026/01/29 23:55:39
1483,161.35,17116.5,-2538.91,2026/01/29 23:55:39
1484,161.45,17087.1,-2540.6,2026/01/29 23:55:39
1485,161.56,17084.6,-2537.82,2026/01/29 23:55:39
1486,161.67,17085.7,-2539.96,2026/01/29 23:55:39
1487,161.78,17122.9,-2541.72,2026/01/29 23:55:39
1488,161.89,17127.7,-2542.87,2026/01/29 23:55:39
1489,162,17127.9,-2542.82,2026/01/29 23:55:39
1490,162.11,17133.2,-2540.4,2026/01/29 23:55:39
1491,162.22,17128,-2543.35,2026/01/29 23:55:40
1492,162.32,17139.2,-2540.19,2026/01/29 23:55:40
1493,162.43,17134.7,-2541.93,2026/01/29 23:55:40
1494,162.54,17119.6,-2539.43,2026/01/29 23:55:40
1495,162.65,17087.2,-2538.33,2026/01/29 23:55:40
1496,162.76,17094.7,-2538.98,2026/01/29 23:55:40
1497,162.87,17092.6,-2535.76,2026/01/29 23:55:40
1498,162.98,17079.6,-2540.88,2026/01/29 23:55:40
1499,163.09,17128.5,-2540.98,2026/01/29 23:55:40
1500,163.19,17135.4,-2542.99,2026/01/29 23:55:41
1501,163.3,17143.2,-2540.87,2026/01/29 23:55:41
1502,163.41,17141.2,-2541.18,2026/01/29 23:55:41
1503,163.52,17140.9,-2541.37,2026/01/29 23:55:41
1504,163.63,17151.6,-2539.29,2026/01/29 23:55:41
1505,163.74,17138.7,-2542.42,2026/01/29 23:55:41
1506,163.84,17130.2,-2540.24,2026/01/29 23:55:41
1507,163.95,17087.8,-2540.24,2026/01/29 23:55:41
1508,164.06,17087.8,-2537.27,2026/01/29 23:55:41
1509,164.17,17079.6,-2537.5,2026/01/29 23:55:42
1510,164.28,17095.4,-2540.5,2026/01/29 23:55:42
1511,164.39,17141,-2540.83,2026/01/29 23:55:42
1512,164.5,17135.8,-2543.38,2026/01/29 23:55:42
1513,164.61,17140.8,-2542.62,2026/01/29 23:55:42
1514,164.71,17136.5,-2542.58,2026/01/29 23:55:42
1515,164.82,17142.4,-2542.39,2026/01/29 23:55:42
1516,164.93,17141.1,-2542.38,2026/01/29 23:55:42
1517,165.04,17141,-2543.43,2026/01/29 23:55:42
1518,165.15,17142.7,-2540.52,2026/01/29 23:55:43
1519,165.26,17139.2,-2543.81,2026/01/29 23:55:43
1520,165.37,17144.2,-2541.57,2026/01/29 23:55:43
1521,165.48,17138.2,-2542.08,2026/01/29 23:55:43
1522,165.58,17143.4,-2542.87,2026/01/29 23:55:43
1523,165.69,17139.9,-2541.99,2026/01/29 23:55:43
1524,165.8,17141.8,-2543.71,2026/01/29 23:55:43
1525,165.91,17141.4,-2542.57,2026/01/29 23:55:43
1526,166.02,17140.3,-2545.06,2026/01/29 23:55:43
1527,166.13,17144,-2541.24,2026/01/29 23:55:43
1528,166.24,17139.5,-2543.34,2026/01/29 23:55:44
1529,166.35,17144.1,-2543.02,2026/01/29 23:55:44
1530,166.46,17140.6,-2543.13,2026/01/29 23:55:44
1531,166.56,17143.7,-2543.18,2026/01/29 23:55:44
1532,166.67,17141.5,-2543.63,2026/01/29 23:55:44
1533,166.78,17144.4,-2542.74,2026/01/29 23:55:44
1534,166.89,17143,-2543.29,2026/01/29 23:55:44
1535,167,17142.3,-2543.3,2026/01/29 23:55:44
1536,167.11,17146.6,-2543.49,2026/01/29 23:55:44
1537,167.22,17142,-2542.95,2026/01/29 23:55:45
1538,167.33,17147.1,-2542.53,2026/01/29 23:55:45
1539,167.44,17142.9,-2544.14,2026/01/29 23:55:45
1540,167.54,17147,-2540.77,2026/01/29 23:55:45
1541,167.65,17144.2,-2545.23,2026/01/29 23:55:45
1542,167.76,17148,-2542.03,2026/01/29 23:55:45
1543,167.87,17146.8,-2545.04,2026/01/29 23:55:45
1544,167.98,17146.8,-2542.18,2026/01/29 23:55:45
1545,168.09,17149.5,-2542.91,2026/01/29 23:55:45
1546,168.2,17144.1,-2544.77,2026/01/29 23:55:46
1547,168.3,17151.7,-2541.9,2026/01/29 23:55:46
1548,168.41,17144.6,-2544.74,2026/01/29 23:55:46
1549,168.52,17151.6,-2542.71,2026/01/29 23:55:46
1550,168.63,17147.1,-2543.69,2026/01/29 23:55:46
1551,168.74,17149.7,-2544.02,2026/01/29 23:55:46
1552,168.85,17148.4,-2543.69,2026/01/29 23:55:46
1553,168.96,17147.3,-2545.12,2026/01/29 23:55:46
1554,169.07,17150.3,-2542.41,2026/01/29 23:55:46
1555,169.18,17145.8,-2544.62,2026/01/29 23:55:47
1556,169.28,17150.7,-2543.66,2026/01/29 23:55:47
1557,169.39,17146.4,-2543.3,2026/01/29 23:55:47
1558,169.5,17150.1,-2543.89,2026/01/29 23:55:47
1559,169.61,17148.2,-2543.9,2026/01/29 23:55:47
1560,169.72,17148.4,-2543.64,2026/01/29 23:55:47
1561,169.83,17151.5,-2542.89,2026/01/29 23:55:47
1562,169.94,17146.6,-2544.02,2026/01/29 23:55:47
1563,170.05,17151.4,-2543.68,2026/01/29 23:55:47
1564,170.15,17146.9,-2544.78,2026/01/29 23:55:48
1565,170.26,17151.8,-2543.58,2026/01/29 23:55:48
1566,170.37,17146.2,-2545.92,2026/01/29 23:55:48
1567,170.48,17150.9,-2542.05,2026/01/29 23:55:48
1568,170.59,17147.6,-2545.19,2026/01/29 23:55:48
1569,170.7,17149.3,-2543.43,2026/01/29 23:55:48
1570,170.81,17149.4,-2544.9,2026/01/29 23:55:48
1571,170.92,17148.6,-2544.29,2026/01/29 23:55:48
1572,171.02,17151.1,-2543.05,2026/01/29 23:55:48
1573,171.13,17145.7,-2545.41,2026/01/29 23:55:48
1574,171.24,17152.7,-2544.48,2026/01/29 23:55:49
1575,171.35,17147.7,-2543.87,2026/01/29 23:55:49
1576,171.46,17151.4,-2544.1,2026/01/29 23:55:49
1577,171.57,17149.3,-2543.56,2026/01/29 23:55:49
1578,171.68,17149.8,-2544.42,2026/01/29 23:55:49
1579,171.79,17151.6,-2543.08,2026/01/29 23:55:49
1580,171.9,17147.1,-2545.25,2026/01/29 23:55:49
1581,172.01,17151.7,-2544.03,2026/01/29 23:55:49
1582,172.11,17147.5,-2544.58,2026/01/29 23:55:49
1583,172.22,17151.7,-2543.93,2026/01/29 23:55:50
1584,172.33,17146.8,-2546.25,2026/01/29 23:55:50
1585,172.44,17152.2,-2541.58,2026/01/29 23:55:50
1586,172.55,17147.3,-2546.04,2026/01/29 23:55:50
1587,172.66,17151.7,-2543.91,2026/01/29 23:55:50
1588,172.77,17148.3,-2544.88,2026/01/29 23:55:50
1589,172.88,17149,-2545.99,2026/01/29 23:55:50
1590,172.98,17151.3,-2543.41,2026/01/29 23:55:50
1591,173.09,17146.7,-2545.95,2026/01/29 23:55:50
1592,173.2,17152.2,-2544.35,2026/01/29 23:55:51
1593,173.31,17148.8,-2544.03,2026/01/29 23:55:51
1594,173.42,17150.6,-2544.53,2026/01/29 23:55:51
1595,173.53,17148.7,-2546.01,2026/01/29 23:55:51
1596,173.64,17149.8,-2543.92,2026/01/29 23:55:51
1597,173.75,17150.7,-2545.66,2026/01/29 23:55:51
1598,173.86,17148.6,-2544.7,2026/01/29 23:55:51
1599,173.97,17151.2,-2545.87,2026/01/29 23:55:51
1600,174.08,17150,-2543.48,2026/01/29 23:55:51
1601,174.18,17152.1,-2544.92,2026/01/29 23:55:52
1602,174.29,17149.1,-2546.31,2026/01/29 23:55:52
1603,174.4,17153.7,-2544.44,2026/01/29 23:55:52
1604,174.51,17148.2,-2545.69,2026/01/29 23:55:52
1605,174.62,17153.2,-2545.28,2026/01/29 23:55:52
1606,174.73,17149.1,-2544.91,2026/01/29 23:55:52
1607,174.84,17151.9,-2544.72,2026/01/29 23:55:52
1608,174.95,17150.9,-2545.34,2026/01/29 23:55:52
1609,175.06,17150.3,-2544.79,2026/01/29 23:55:52
1610,175.17,17153.4,-2544.89,2026/01/29 23:55:53
1611,175.27,17149,-2544.24,2026/01/29 23:55:53
1612,175.38,17154.5,-2543.98,2026/01/29 23:55:53
1613,175.49,17148.6,-2546.73,2026/01/29 23:55:53
1614,175.6,17154.4,-2544.69,2026/01/29 23:55:53
1615,175.71,17150.5,-2545.19,2026/01/29 23:55:53
1616,175.82,17153.2,-2545.4,2026/01/29 23:55:53
1617,175.92,17151.4,-2544,2026/01/29 23:55:53
1618,176.03,17150.4,-2547.97,2026/01/29 23:55:53
1619,176.14,17153.3,-2544.09,2026/01/29 23:55:53
1620,176.25,17149.7,-2546.44,2026/01/29 23:55:54
1621,176.36,17154.3,-2545.27,2026/01/29 23:55:54
1622,176.47,17150,-2546.71,2026/01/29 23:55:54
1623,176.58,17154.1,-2543.1,2026/01/29 23:55:54
1624,176.69,17150.2,-2547.42,2026/01/29 23:55:54
1625,176.8,17154.5,-2544.9,2026/01/29 23:55:54
1626,176.9,17152,-2546.62,2026/01/29 23:55:54
1627,177.01,17154.7,-2545.78,2026/01/29 23:55:54
1628,177.12,17153.4,-2546.05,2026/01/29 23:55:54
1629,177.23,17152.9,-2547.66,2026/01/29 23:55:55
1630,177.34,17157.2,-2545.06,2026/01/29 23:55:55
1631,177.45,17153.3,-2546.19,2026/01/29 23:55:55
1632,177.56,17157,-2545.4,2026/01/29 23:55:55
1633,177.67,17152.6,-2547.43,2026/01/29 23:55:55
1634,177.78,17149.7,-2545.29,2026/01/29 23:55:55
1635,177.88,17146.7,-2549.16,2026/01/29 23:55:55
1636,177.99,17145.4,-2547.29,2026/01/29 23:55:55
1637,178.1,17144.8,-2548.6,2026/01/29 23:55:55
1638,178.21,17134,-2549.59,2026/01/29 23:55:56
1639,178.32,17140.4,-2548.65,2026/01/29 23:55:56
1640,178.43,17133.7,-2549.67,2026/01/29 23:55:56
1641,178.54,17133.5,-2550.35,2026/01/29 23:55:56
1642,178.65,17129.9,-2550.22,2026/01/29 23:55:56
1643,178.75,17128.3,-2550.94,2026/01/29 23:55:56
1644,178.86,17123.8,-2549.86,2026/01/29 23:55:56
1645,178.97,17117.8,-2551.9,2026/01/29 23:55:56
1646,179.08,17121.9,-2550.25,2026/01/29 23:55:56
1647,179.19,17114.2,-2551.13,2026/01/29 23:55:57
1648,179.3,17116.4,-2549.41,2026/01/29 23:55:57
1649,179.41,17108.9,-2552.47,2026/01/29 23:55:57
1650,179.52,17115.2,-2548.72,2026/01/29 23:55:57
1651,179.62,17110.4,-2550.87,2026/01/29 23:55:57
1652,179.73,17112.9,-2550.26,2026/01/29 23:55:57
1653,179.84,17112.8,-2550.63,2026/01/29 23:55:57
1654,179.95,17118.2,-2551.88,2026/01/29 23:55:57
1655,180.06,17122.6,-2548.89,2026/01/29 23:55:57
1656,180.17,17119.5,-2552.7,2026/01/29 23:55:58
1657,180.28,17126.6,-2550.93,2026/01/29 23:55:58
1658,180.39,17122.6,-2551.93,2026/01/29 23:55:58
1659,180.49,17123.6,-2549.94,2026/01/29 23:55:58
1660,180.6,17122.1,-2552.52,2026/01/29 23:55:58
1661,180.71,17124.8,-2549.69,2026/01/29 23:55:58
1662,180.82,17124,-2551.9,2026/01/29 23:55:58
1663,180.93,17124.9,-2550.14,2026/01/29 23:55:58
1664,181.04,17125.4,-2550.97,2026/01/29 23:55:58
1665,181.15,17121.8,-2552.31,2026/01/29 23:55:59
1666,181.26,17125.8,-2550.03,2026/01/29 23:55:59
1667,181.37,17120,-2551.93,2026/01/29 23:55:59
1668,181.48,17124.5,-2551.67,2026/01/29 23:55:59
1669,181.58,17122,-2550.9,2026/01/29 23:55:59
1670,181.69,17122.7,-2550.96,2026/01/29 23:55:59
1671,181.8,17124,-2551.09,2026/01/29 23:55:59
1672,181.91,17123.1,-2550.84,2026/01/29 23:55:59
1673,182.02,17125.9,-2551.94,2026/01/29 23:55:59
1674,182.13,17122.1,-2550.81,2026/01/29 23:55:59
1675,182.24,17126.6,-2551.81,2026/01/29 23:56:00
1676,182.35,17120.3,-2552.95,2026/01/29 23:56:00
1677,182.46,17127.6,-2549.66,2026/01/29 23:56:00
1678,182.56,17120.2,-2551.8,2026/01/29 23:56:00
1679,182.67,17126,-2551.63,2026/01/29 23:56:00
1680,182.78,17122.9,-2550.87,2026/01/29 23:56:00
1681,182.89,17124.1,-2551.4,2026/01/29 23:56:00
1682,183,17125.9,-2549.12,2026/01/29 23:56:00
1683,183.11,17122.1,-2551.87,2026/01/29 23:56:00
1684,183.22,17126.2,-2550.01,2026/01/29 23:56:01
1685,183.33,17122.3,-2551.22,2026/01/29 23:56:01
1686,183.43,17125.3,-2550.06,2026/01/29 23:56:01
1687,183.54,17122.2,-2553.82,2026/01/29 23:56:01
1688,183.65,17125.1,-2549.75,2026/01/29 23:56:01
1689,183.76,17122.7,-2552.83,2026/01/29 23:56:01
1690,183.87,17124.7,-2550.36,2026/01/29 23:56:01
1691,183.98,17122.8,-2551.64,2026/01/29 23:56:01
1692,184.09,17123.4,-2552.75,2026/01/29 23:56:01
1693,184.2,17125.6,-2549.79,2026/01/29 23:56:02
1694,184.31,17121.4,-2552.9,2026/01/29 23:56:02
1695,184.41,17126.5,-2551.2,2026/01/29 23:56:02
1696,184.52,17123.3,-2551.77,2026/01/29 23:56:02
1697,184.63,17126.1,-2550.95,2026/01/29 23:56:02
1698,184.74,17125.6,-2551.91,2026/01/29 23:56:02
1699,184.85,17124.4,-2550.99,2026/01/29 23:56:02
1700,184.96,17126,-2552.42,2026/01/29 23:56:02
1701,185.07,17124.3,-2550.03,2026/01/29 23:56:02
1702,185.18,17126.8,-2552.16,2026/01/29 23:56:03
1703,185.28,17124.1,-2551.92,2026/01/29 23:56:03
1704,185.39,17128.9,-2550.46,2026/01/29 23:56:03
1705,185.5,17122.1,-2553.09,2026/01/29 23:56:03
1706,185.61,17128.4,-2552.29,2026/01/29 23:56:03
