Time(S),Current(A)
83.0,0.0002897
83.1,0.0015024
83.2,0.0027714
83.3,0.0027973
83.4,0.0028153
83.5,0.0028094
83.6,0.0028321
83.7,0.0028479
83.8,0.0028588
83.9,0.0028681
84.0,0.002875
84.1,0.0028808
84.2,0.0028841
84.3,0.00034089
84.4,0.00032936
84.5,0.00031887
84.6,0.00031027
84.7,0.00030307
84.8,0.00029501
84.9,0.00028837
85.0,0.00028448
85.1,0.00028152
85.2,0.0002824
85.3,0.00028316
85.4,0.00028405
85.5,0.00028469
85.6,0.0002849
85.7,0.00028463
85.8,0.00028439
85.9,0.00028449
86.0,0.0002843
86.1,0.00028393
86.2,0.00028348
86.3,0.00028308
86.4,0.0002826
86.5,0.0002823
86.6,0.00028182
86.7,0.00028142
86.8,0.0002812
86.9,0.00028121
87.0,0.00028139
87.1,0.0027922
87.2,0.0027509
87.3,0.0004467
87.4,0.00031811
87.5,0.00030375
87.6,0.00029286
87.7,0.00028512
87.8,0.00027759
87.9,0.00027056
88.0,0.00026542
88.1,0.00026129
88.2,0.00025807
88.3,0.00025592
88.4,0.00025421
88.5,0.00025356
88.6,0.00025619
88.7,0.00025757
88.8,0.0002578
88.9,0.00025719
89.0,0.00025831
89.1,0.00025896
89.2,0.00026026
89.3,0.00026213
89.4,0.00026515
89.5,0.00026701
89.6,0.00026888
89.7,0.00026986
89.8,0.0002715
89.9,0.00027201
90.0,0.0002724
90.1,0.00032228
90.2,0.00027757
90.3,0.00026928
90.4,0.00026342
90.5,0.00025923
90.6,0.00025575
90.7,0.00025262
90.8,0.00024995
90.9,0.00024758
91.0,0.00024604
91.1,0.00024506
91.2,0.00024455
91.3,0.00024426
91.4,0.00024561
91.5,0.00024591
91.6,0.00024725
91.7,0.00024856
91.8,0.00024884
91.9,0.0002489
92.0,0.00024853
92.1,0.00024511
92.2,0.0002421
92.3,0.00024007
92.4,0.00023874
92.5,0.00023775
92.6,0.00023706
92.7,0.00023635
92.8,0.00023573
92.9,0.00023835
93.0,0.00023684
93.1,0.00023566
93.2,0.00023467
93.3,0.0002383
93.4,0.00024015
93.5,0.00024038
93.6,0.00023953
93.7,0.00023815
93.8,0.00023863
93.9,0.00023718
94.0,0.00023462
94.1,0.00023382
94.2,0.00023304
94.3,0.0002325
94.4,0.00023265
94.5,0.00023175
94.6,0.00023098
94.7,0.00023024
94.8,0.00022967
94.9,0.00022953
95.0,0.0002298
95.1,0.00023089
95.2,0.0002328
95.3,0.00023053
95.4,0.00022961
95.5,0.00022901
95.6,0.00022811
95.7,0.0002275
95.8,0.00022803
95.9,0.0002273
96.0,0.00022615
96.1,0.00022467
96.2,0.00022301
96.3,0.00022145
96.4,0.00021969
96.5,0.00021847
96.6,0.0002171
96.7,0.00021629
96.8,0.00021537
96.9,0.00021457
97.0,0.00021394
97.1,0.00021341
97.2,0.00021295
97.3,0.00021254
97.4,0.00021201
97.5,0.00021123
97.6,0.00021076
97.7,0.00021017
97.8,0.00020999
97.9,0.0002105
98.0,0.00021076
98.1,0.00021036
98.2,0.00021051
98.3,0.00021037
98.4,0.00020989
98.5,0.00020946
98.6,0.0023829
98.7,0.0020691
98.8,0.0020823
98.9,0.0020801
99.0,0.00028463
99.1,0.00029129
99.2,0.00033366
99.3,0.00038043
99.4,0.00028615
99.5,0.00031175
99.6,0.0004312
99.7,0.00038086
99.8,0.00037453
99.9,0.00037681
100.0,0.00029607
100.1,0.00025682
100.2,0.00022226
100.3,0.00052216
100.4,-0.00025481
100.5,-0.00059204
100.6,-0.00071541
100.7,-0.0010819
100.8,0.0015903
100.9,0.0015453
101.0,0.0014841
101.1,9.0908e-05
101.2,-0.0016396
101.3,-0.0016155
101.4,0.00013568
101.5,0.00034295
101.6,0.00032598
101.7,0.00030983
101.8,0.00027464
101.9,0.00030269
102.0,0.00033756
102.1,0.00026213
102.2,0.00025329
102.3,0.00024577
102.4,0.00023953
102.5,0.00023313
102.6,0.00022768
102.7,0.00022325
102.8,0.000219
102.9,0.00021502
103.0,0.00021156
103.1,0.00020949
103.2,0.00020796
103.3,0.00020751
103.4,0.00020636
103.5,0.00020469
103.6,0.00020211
103.7,0.00019931
103.8,0.00019743
103.9,0.00019583
104.0,0.00019384
104.1,0.00019413
104.2,0.00019593
104.3,0.00017103
104.4,0.00013441
104.5,0.00011827
104.6,9.2803e-05
104.7,0.00012781
104.8,0.00012637
104.9,0.00012781
105.0,0.00013161
105.1,0.00011768
105.2,0.00011814
105.3,0.00014594
105.4,0.00014952
105.5,0.0001858
105.6,0.00018304
105.7,0.00014501
105.8,0.00031104
105.9,0.00031538
106.0,0.00027847
106.1,0.00017544
106.2,0.00015654
106.3,0.00015498
106.4,0.00010665
106.5,0.00014669
106.6,0.00014644
106.7,0.00014653
106.8,0.00010236
106.9,0.00031452
107.0,0.00010666
107.1,8.896e-05
107.2,9.1302e-05
107.3,0.00011346
107.4,0.00012819
107.5,0.00013023
107.6,0.00013432
107.7,-2.5723e-06
107.8,-2.8445e-06
107.9,-2.8274e-06
108.0,-2.6532e-06
