Time(S),Current(A)
90.0,0.0002724
90.1,0.00032228
90.2,0.00027757
90.3,0.00026928
90.4,0.00026342
90.5,0.00025923
90.6,0.00025575
90.7,0.00025262
90.8,0.00024995
90.9,0.00024758
91.0,0.00024604
91.1,0.00024506
91.2,0.00024455
91.3,0.00024426
91.4,0.00024561
91.5,0.00024591
91.6,0.00024725
91.7,0.00024856
91.8,0.00024884
91.9,0.0002489
92.0,0.00024853
92.1,0.00024511
92.2,0.0002421
92.3,0.00024007
92.4,0.00023874
92.5,0.00023775
92.6,0.00023706
92.7,0.00023635
92.8,0.00023573
92.9,0.00023835
93.0,0.00023684
93.1,0.00023566
93.2,0.00023467
93.3,0.0002383
93.4,0.00024015
93.5,0.00024038
93.6,0.00023953
93.7,0.00023815
93.8,0.00023863
93.9,0.00023718
94.0,0.00023462
94.1,0.00023382
94.2,0.00023304
94.3,0.0002325
94.4,0.00023265
94.5,0.00023175
94.6,0.00023098
94.7,0.00023024
94.8,0.00022967
94.9,0.00022953
