Time(S),Current(A)
115.0,0.0060398
115.1,0.0060307
115.2,0.0060196
115.3,0.0059945
115.4,0.005953
115.5,0.0059212
115.6,0.0059063
115.7,0.0059004
115.8,0.005897
115.9,0.0058962
116.0,0.0059134
116.1,0.0059385
116.2,0.0059587
116.3,0.0059724
116.4,0.0059836
116.5,0.0059936
116.6,0.0059725
116.7,0.0059638
116.8,0.0059571
116.9,0.005954
117.0,0.0059521
117.1,0.0059478
117.2,0.0059411
117.3,0.0059358
117.4,0.0059318
117.5,0.0059229
117.6,0.0058964
117.7,0.0058706
117.8,0.0058583
117.9,0.0058595
118.0,0.0058619
118.1,0.0058622
118.2,0.0058673
118.3,0.0058842
118.4,0.0059067
118.5,0.0059246
118.6,0.0059334
118.7,0.0059382
118.8,0.0059407
118.9,0.0059415
119.0,0.005941
119.1,0.0059397
119.2,0.0059379
119.3,0.0059355
119.4,0.0059312
119.5,0.0059254
119.6,0.0059172
119.7,0.0058897
119.8,0.005867
119.9,0.0058559
