Time(S),Current(A)
120.0,0.0058523
120.1,0.0058523
120.2,0.0058538
120.3,0.0058618
120.4,0.0058775
120.5,0.0058905
120.6,0.0059033
120.7,0.0059122
120.8,0.0059173
120.9,0.0059208
121.0,0.0059229
121.1,0.0059239
121.2,0.0059236
121.3,0.0059229
121.4,0.0059216
121.5,0.0059167
121.6,0.0059096
121.7,0.0058989
121.8,0.0058733
121.9,0.0058549
122.0,0.0058438
122.1,0.0058353
122.2,0.0058314
122.3,0.0058304
122.4,0.0058444
122.5,0.0058687
122.6,0.0058839
122.7,0.0058912
122.8,0.0058974
122.9,0.005902
123.0,0.0059056
123.1,0.0059072
123.2,0.0059076
123.3,0.0059073
123.4,0.0059068
123.5,0.0059056
123.6,0.0059048
123.7,0.0059038
123.8,0.0059018
123.9,0.0058986
124.0,0.0058929
124.1,0.0058863
124.2,0.0058656
124.3,0.0058525
124.4,0.0058476
124.5,0.0058825
124.6,0.0059498
124.7,0.0059988
124.8,0.0060352
124.9,0.0060724
